"REF_DATE","GEO","DGUID","Immigrant status","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040442","1.4.3.1.3","568.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Both sexes","55 years and over","Persons","249","thousands","3","v53040443","1.4.3.1.4","49.6","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Males","15 years and over","Persons","249","thousands","3","v53040444","1.4.3.2.1","373.7","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Males","15 to 24 years","Persons","249","thousands","3","v53040445","1.4.3.2.2","41.6","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Males","25 to 54 years","Persons","249","thousands","3","v53040446","1.4.3.2.3","305.3","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Males","55 years and over","Persons","249","thousands","3","v53040447","1.4.3.2.4","26.8","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Females","15 years and over","Persons","249","thousands","3","v53040448","1.4.3.3.1","325.3","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Females","15 to 24 years","Persons","249","thousands","3","v53040449","1.4.3.3.2","39.0","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Females","25 to 54 years","Persons","249","thousands","3","v53040450","1.4.3.3.3","263.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Employment","Females","55 years and over","Persons","249","thousands","3","v53040451","1.4.3.3.4","22.8","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Both sexes","15 years and over","Persons","249","thousands","3","v53040452","1.4.4.1.1","571.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040453","1.4.4.1.2","37.7","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040454","1.4.4.1.3","494.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Both sexes","55 years and over","Persons","249","thousands","3","v53040455","1.4.4.1.4","38.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Males","15 years and over","Persons","249","thousands","3","v53040456","1.4.4.2.1","333.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Males","15 to 24 years","Persons","249","thousands","3","v53040457","1.4.4.2.2","23.8","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Males","25 to 54 years","Persons","249","thousands","3","v53040458","1.4.4.2.3","286.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Males","55 years and over","Persons","249","thousands","3","v53040459","1.4.4.2.4","23.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Females","15 years and over","Persons","249","thousands","3","v53040460","1.4.4.3.1","237.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Females","15 to 24 years","Persons","249","thousands","3","v53040461","1.4.4.3.2","13.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Females","25 to 54 years","Persons","249","thousands","3","v53040462","1.4.4.3.3","208.3","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Full-time employment","Females","55 years and over","Persons","249","thousands","3","v53040463","1.4.4.3.4","15.7","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Both sexes","15 years and over","Persons","249","thousands","3","v53040464","1.4.5.1.1","127.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040465","1.4.5.1.2","42.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040466","1.4.5.1.3","74.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Both sexes","55 years and over","Persons","249","thousands","3","v53040467","1.4.5.1.4","10.6","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Males","15 years and over","Persons","249","thousands","3","v53040468","1.4.5.2.1","40.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Males","15 to 24 years","Persons","249","thousands","3","v53040469","1.4.5.2.2","17.7","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Males","25 to 54 years","Persons","249","thousands","3","v53040470","1.4.5.2.3","19.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Males","55 years and over","Persons","249","thousands","3","v53040471","1.4.5.2.4","3.6","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Females","15 years and over","Persons","249","thousands","3","v53040472","1.4.5.3.1","87.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Females","15 to 24 years","Persons","249","thousands","3","v53040473","1.4.5.3.2","25.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Females","25 to 54 years","Persons","249","thousands","3","v53040474","1.4.5.3.3","55.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Part-time employment","Females","55 years and over","Persons","249","thousands","3","v53040475","1.4.5.3.4","7.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Both sexes","15 years and over","Persons","249","thousands","3","v53040476","1.4.6.1.1","54.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040477","1.4.6.1.2","12.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040478","1.4.6.1.3","37.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Both sexes","55 years and over","Persons","249","thousands","3","v53040479","1.4.6.1.4","4.9","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Males","15 years and over","Persons","249","thousands","3","v53040480","1.4.6.2.1","25.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Males","15 to 24 years","Persons","249","thousands","3","v53040481","1.4.6.2.2","6.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Males","25 to 54 years","Persons","249","thousands","3","v53040482","1.4.6.2.3","15.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Males","55 years and over","Persons","249","thousands","3","v53040483","1.4.6.2.4","3.6","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Females","15 years and over","Persons","249","thousands","3","v53040484","1.4.6.3.1","29.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Females","15 to 24 years","Persons","249","thousands","3","v53040485","1.4.6.3.2","5.8","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Females","25 to 54 years","Persons","249","thousands","3","v53040486","1.4.6.3.3","22.0","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment","Females","55 years and over","Persons","249","thousands","3","v53040487","1.4.6.3.4","","x","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Both sexes","15 years and over","Persons","249","thousands","3","v53040488","1.4.7.1.1","277.7","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040489","1.4.7.1.2","77.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040490","1.4.7.1.3","131.8","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Both sexes","55 years and over","Persons","249","thousands","3","v53040491","1.4.7.1.4","68.5","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Males","15 years and over","Persons","249","thousands","3","v53040492","1.4.7.2.1","91.8","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Males","15 to 24 years","Persons","249","thousands","3","v53040493","1.4.7.2.2","41.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Males","25 to 54 years","Persons","249","thousands","3","v53040494","1.4.7.2.3","25.6","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Males","55 years and over","Persons","249","thousands","3","v53040495","1.4.7.2.4","25.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Females","15 years and over","Persons","249","thousands","3","v53040496","1.4.7.3.1","186.0","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Females","15 to 24 years","Persons","249","thousands","3","v53040497","1.4.7.3.2","36.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Females","25 to 54 years","Persons","249","thousands","3","v53040498","1.4.7.3.3","106.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Not in labour force","Females","55 years and over","Persons","249","thousands","3","v53040499","1.4.7.3.4","43.4","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v53040500","1.4.8.1.1","7.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment rate","Both sexes","15 to 24 years","Percentage","242","units","0","v53040501","1.4.8.1.2","13.1","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment rate","Both sexes","25 to 54 years","Percentage","242","units","0","v53040502","1.4.8.1.3","6.2","","","","1"
"2017","Canada","2016A000011124","Immigrants, landed more than 5 to 10 years earlier","Unemployment rate","Both sexes","55 years and over","Percentage","242","units","0","v53040503","1.4.8.1.4","9.0","","","","1"
